Match_ID,Date,Year,Format,Opponent,Venue,City,Innings,Batting_Position,Runs,Balls,Fours,Sixes,Strike_Rate,Dismissal,Not_Out,Hundred,Fifty,Result,Player_of_Match,Captaincy,Captaincy_Basis,City_Source
598815,22-03-2013,2013,Test,Australia,Feroz Shah Kotla,Delhi,2,3,1,8,0,0,12.5,lbw,No,No,No,Win,No,Non-Captain,International captaincy tenure by format,Cricsheet
598815,22-03-2013,2013,Test,Australia,Feroz Shah Kotla,Delhi,4,3,41,60,4,0,68.33,lbw,No,No,No,Win,No,Non-Captain,International captaincy tenure by format,Cricsheet
578614,06-06-2013,2013,ODI,South Africa,Sophia Gardens,Cardiff,1,3,31,41,2,0,75.61,caught,No,No,No,Win,No,Non-Captain,International captaincy tenure by format,Cricsheet
578619,11-06-2013,2013,ODI,West Indies,Kennington Oval,London,2,3,22,18,4,0,122.22,bowled,No,No,No,Win,No,Non-Captain,International captaincy tenure by format,Cricsheet
578623,15-06-2013,2013,ODI,Pakistan,Edgbaston,Birmingham,2,3,22,27,3,0,81.48,Not Out,Yes,No,No,Win,No,Non-Captain,International captaincy tenure by format,Cricsheet
566947,20-06-2013,2013,ODI,Sri Lanka,Sophia Gardens,Cardiff,2,3,58,64,4,1,90.62,Not Out,Yes,No,Yes,Win,No,Non-Captain,International captaincy tenure by format,Cricsheet
566948,23-06-2013,2013,ODI,England,Edgbaston,Birmingham,1,3,43,34,4,1,126.47,caught,No,No,No,Win,No,Non-Captain,International captaincy tenure by format,Cricsheet
597924,30-06-2013,2013,ODI,West Indies,"Sabina Park, Kingston",Jamaica,1,3,11,21,0,1,52.38,caught,No,No,No,Loss,No,Non-Captain,International captaincy tenure by format,Cricsheet
597925,02-07-2013,2013,ODI,Sri Lanka,"Sabina Park, Kingston",Jamaica,2,4,2,5,0,0,40,caught,No,No,No,Loss,No,Non-Captain,International captaincy tenure by format,Cricsheet
597926,05-07-2013,2013,ODI,West Indies,"Queen's Park Oval, Port of Spain",Trinidad,1,3,102,83,13,2,122.89,caught,No,Yes,No,Win,Yes,Non-Captain,International captaincy tenure by format,Cricsheet
597928,09-07-2013,2013,ODI,Sri Lanka,"Queen's Park Oval, Port of Spain",Trinidad,1,3,31,52,4,0,59.62,lbw,No,No,No,Win,No,Non-Captain,International captaincy tenure by format,Cricsheet
597929,11-07-2013,2013,ODI,Sri Lanka,"Queen's Park Oval, Port of Spain",Trinidad,2,3,2,5,0,0,40,caught,No,No,No,Win,No,Non-Captain,International captaincy tenure by format,Cricsheet
643665,24-07-2013,2013,ODI,Zimbabwe,Harare Sports Club,Harare,2,3,115,108,13,1,106.48,caught,No,Yes,No,Win,Yes,Non-Captain,International captaincy tenure by format,Derived from Venue
643667,26-07-2013,2013,ODI,Zimbabwe,Harare Sports Club,Harare,1,3,14,18,3,0,77.78,caught,No,No,No,Win,No,Non-Captain,International captaincy tenure by format,Derived from Venue
643669,28-07-2013,2013,ODI,Zimbabwe,Harare Sports Club,Harare,2,3,68,88,5,1,77.27,Not Out,Yes,No,Yes,Win,No,Non-Captain,International captaincy tenure by format,Derived from Venue
647247,10-10-2013,2013,T20,Australia,Saurashtra Cricket Association Stadium,Rajkot,2,4,29,22,2,1,131.82,caught,No,No,No,Win,No,Non-Captain,International captaincy tenure by format,Cricsheet
647249,13-10-2013,2013,ODI,Australia,Maharashtra Cricket Association Stadium,Pune,2,3,61,85,6,0,71.76,lbw,No,No,Yes,Loss,No,Non-Captain,International captaincy tenure by format,Cricsheet
647251,16-10-2013,2013,ODI,Australia,Sawai Mansingh Stadium,Jaipur,2,3,100,52,8,7,192.31,Not Out,Yes,Yes,No,Win,No,Non-Captain,International captaincy tenure by format,Cricsheet
647253,19-10-2013,2013,ODI,Australia,"Punjab Cricket Association Stadium, Mohali",Chandigarh,1,3,68,73,9,0,93.15,caught,No,No,Yes,Loss,No,Non-Captain,International captaincy tenure by format,Cricsheet
647259,30-10-2013,2013,ODI,Australia,"Vidarbha Cricket Association Stadium, Jamtha",Nagpur,2,3,115,66,18,1,174.24,Not Out,Yes,Yes,No,Win,Yes,Non-Captain,International captaincy tenure by format,Cricsheet
647261,02-11-2013,2013,ODI,Australia,M Chinnaswamy Stadium,Bangalore,1,3,0,3,0,0,0,run out,No,No,No,Win,No,Non-Captain,International captaincy tenure by format,Cricsheet
676525,06-11-2013,2013,Test,West Indies,Eden Gardens,Kolkata,2,5,3,5,0,0,60,caught,No,No,No,Win,No,Non-Captain,International captaincy tenure by format,Cricsheet
676527,14-11-2013,2013,Test,West Indies,Wankhede Stadium,Mumbai,2,5,57,78,5,0,73.08,caught,No,No,Yes,Win,No,Non-Captain,International captaincy tenure by format,Cricsheet
676529,21-11-2013,2013,ODI,West Indies,Nehru Stadium,Kochi,2,3,86,84,9,2,102.38,caught,No,No,Yes,Win,Yes,Non-Captain,International captaincy tenure by format,Cricsheet
676531,24-11-2013,2013,ODI,West Indies,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,Visakhapatnam,1,3,99,100,9,0,99,caught,No,No,Yes,Loss,No,Non-Captain,International captaincy tenure by format,Cricsheet
676533,27-11-2013,2013,ODI,West Indies,Green Park,Kanpur,2,3,19,18,3,0,105.56,caught,No,No,No,Win,No,Non-Captain,International captaincy tenure by format,Cricsheet
648651,05-12-2013,2013,ODI,South Africa,New Wanderers Stadium,Johannesburg,2,3,31,35,5,0,88.57,caught,No,No,No,Loss,No,Non-Captain,International captaincy tenure by format,Cricsheet
648653,08-12-2013,2013,ODI,South Africa,Kingsmead,Durban,2,3,0,5,0,0,0,caught,No,No,No,Loss,No,Non-Captain,International captaincy tenure by format,Cricsheet
648665,18-12-2013,2013,Test,South Africa,New Wanderers Stadium,Johannesburg,1,4,119,181,18,0,65.75,caught,No,Yes,No,No Result/Tie,Yes,Non-Captain,International captaincy tenure by format,Cricsheet
648665,18-12-2013,2013,Test,South Africa,New Wanderers Stadium,Johannesburg,3,4,96,193,9,0,49.74,caught,No,No,Yes,No Result/Tie,Yes,Non-Captain,International captaincy tenure by format,Cricsheet
648667,26-12-2013,2013,Test,South Africa,Kingsmead,Durban,1,4,46,87,5,0,52.87,caught,No,No,No,Loss,No,Non-Captain,International captaincy tenure by format,Cricsheet
648667,26-12-2013,2013,Test,South Africa,Kingsmead,Durban,3,4,11,27,1,0,40.74,caught,No,No,No,Loss,No,Non-Captain,International captaincy tenure by format,Cricsheet
667641,19-01-2014,2014,ODI,New Zealand,McLean Park,Napier,2,3,123,111,11,2,110.81,caught,No,Yes,No,Loss,No,Non-Captain,International captaincy tenure by format,Cricsheet
667643,22-01-2014,2014,ODI,New Zealand,Seddon Park,Hamilton,2,3,78,65,7,2,120,caught,No,No,Yes,Loss,No,Non-Captain,International captaincy tenure by format,Cricsheet
667645,25-01-2014,2014,ODI,New Zealand,Eden Park,Auckland,2,3,6,20,1,0,30,caught,No,No,No,No Result/Tie,No,Non-Captain,International captaincy tenure by format,Cricsheet
667647,28-01-2014,2014,ODI,New Zealand,Seddon Park,Hamilton,1,2,2,10,0,0,20,caught,No,No,No,Loss,No,Non-Captain,International captaincy tenure by format,Cricsheet
667649,31-01-2014,2014,ODI,New Zealand,Westpac Stadium,Wellington,2,3,82,78,7,3,105.13,caught,No,No,Yes,Loss,No,Non-Captain,International captaincy tenure by format,Cricsheet
667651,06-02-2014,2014,Test,New Zealand,Eden Park,Auckland,2,4,4,13,1,0,30.77,caught,No,No,No,Loss,No,Non-Captain,International captaincy tenure by format,Cricsheet
667651,06-02-2014,2014,Test,New Zealand,Eden Park,Auckland,4,4,67,102,12,0,65.69,caught,No,No,Yes,Loss,No,Non-Captain,International captaincy tenure by format,Cricsheet
667653,14-02-2014,2014,Test,New Zealand,Basin Reserve,Wellington,2,5,38,93,4,0,40.86,caught,No,No,No,No Result/Tie,No,Non-Captain,International captaincy tenure by format,Cricsheet
667653,14-02-2014,2014,Test,New Zealand,Basin Reserve,Wellington,4,4,105,135,15,1,77.78,Not Out,Yes,Yes,No,No Result/Tie,No,Non-Captain,International captaincy tenure by format,Cricsheet
710293,26-02-2014,2014,ODI,Bangladesh,Khan Shaheb Osman Ali Stadium,Fatullah,2,3,136,122,16,2,111.48,bowled,No,Yes,No,Win,Yes,Non-Captain,International captaincy tenure by format,Cricsheet
710297,28-02-2014,2014,ODI,Sri Lanka,Khan Shaheb Osman Ali Stadium,Fatullah,1,3,48,51,4,1,94.12,bowled,No,No,No,Loss,No,Non-Captain,International captaincy tenure by format,Cricsheet
710301,02-03-2014,2014,ODI,Pakistan,Shere Bangla National Stadium,Mirpur,1,3,5,11,0,0,45.45,caught,No,No,No,Loss,No,Non-Captain,International captaincy tenure by format,Cricsheet
682921,21-03-2014,2014,T20,Pakistan,Shere Bangla National Stadium,Mirpur,2,3,36,32,4,1,112.5,Not Out,Yes,No,No,Win,No,Non-Captain,International captaincy tenure by format,Cricsheet
682929,23-03-2014,2014,T20,West Indies,Shere Bangla National Stadium,Mirpur,2,3,54,41,5,1,131.71,bowled,No,No,Yes,Win,No,Non-Captain,International captaincy tenure by format,Cricsheet
682943,28-03-2014,2014,T20,Bangladesh,Shere Bangla National Stadium,Mirpur,2,3,57,50,3,1,114,Not Out,Yes,No,Yes,Win,No,Non-Captain,International captaincy tenure by format,Cricsheet
682951,30-03-2014,2014,T20,Australia,Shere Bangla National Stadium,Mirpur,1,3,23,22,2,1,104.55,caught,No,No,No,Win,No,Non-Captain,International captaincy tenure by format,Cricsheet
682963,04-04-2014,2014,T20,South Africa,Shere Bangla National Stadium,Mirpur,2,3,72,44,5,2,163.64,Not Out,Yes,No,Yes,Win,Yes,Non-Captain,International captaincy tenure by format,Cricsheet
682965,06-04-2014,2014,T20,Sri Lanka,Shere Bangla National Stadium,Mirpur,1,3,77,58,5,4,132.76,run out,No,No,Yes,Loss,No,Non-Captain,International captaincy tenure by format,Cricsheet
667711,09-07-2014,2014,Test,England,Trent Bridge,Nottingham,1,4,1,8,0,0,12.5,caught,No,No,No,No Result/Tie,No,Non-Captain,International captaincy tenure by format,Cricsheet
667711,09-07-2014,2014,Test,England,Trent Bridge,Nottingham,3,4,8,29,1,0,27.59,lbw,No,No,No,No Result/Tie,No,Non-Captain,International captaincy tenure by format,Cricsheet
667713,17-07-2014,2014,Test,England,Lord's,London,1,4,25,34,4,0,73.53,caught,No,No,No,Win,No,Non-Captain,International captaincy tenure by format,Cricsheet
667713,17-07-2014,2014,Test,England,Lord's,London,3,4,0,1,0,0,0,bowled,No,No,No,Win,No,Non-Captain,International captaincy tenure by format,Cricsheet
667715,27-07-2014,2014,Test,England,The Rose Bowl,Southampton,2,4,39,75,3,0,52,caught,No,No,No,Loss,No,Non-Captain,International captaincy tenure by format,Cricsheet
667715,27-07-2014,2014,Test,England,The Rose Bowl,Southampton,4,4,28,56,3,0,50,caught,No,No,No,Loss,No,Non-Captain,International captaincy tenure by format,Cricsheet
667717,07-08-2014,2014,Test,England,Old Trafford,Manchester,1,4,0,2,0,0,0,caught,No,No,No,Loss,No,Non-Captain,International captaincy tenure by format,Cricsheet
667717,07-08-2014,2014,Test,England,Old Trafford,Manchester,3,4,7,11,1,0,63.64,caught,No,No,No,Loss,No,Non-Captain,International captaincy tenure by format,Cricsheet
667719,15-08-2014,2014,Test,England,Kennington Oval,London,1,4,6,18,1,0,33.33,lbw,No,No,No,Loss,No,Non-Captain,International captaincy tenure by format,Cricsheet
667719,15-08-2014,2014,Test,England,Kennington Oval,London,3,4,20,54,2,0,37.04,caught,No,No,No,Loss,No,Non-Captain,International captaincy tenure by format,Cricsheet
667723,27-08-2014,2014,ODI,England,Sophia Gardens,Cardiff,1,3,0,3,0,0,0,caught,No,No,No,Win,No,Non-Captain,International captaincy tenure by format,Cricsheet
667725,30-08-2014,2014,ODI,England,Trent Bridge,Nottingham,2,3,40,50,2,1,80,caught,No,No,No,Win,No,Non-Captain,International captaincy tenure by format,Cricsheet
667727,02-09-2014,2014,ODI,England,Edgbaston,Birmingham,2,3,1,3,0,0,33.33,Not Out,Yes,No,No,Win,No,Non-Captain,International captaincy tenure by format,Cricsheet
667729,05-09-2014,2014,ODI,England,Headingley,Leeds,2,3,13,21,2,0,61.9,caught,No,No,No,Loss,No,Non-Captain,International captaincy tenure by format,Cricsheet
667731,07-09-2014,2014,T20,England,Edgbaston,Birmingham,2,3,66,41,9,1,160.98,caught,No,No,Yes,Loss,No,Non-Captain,International captaincy tenure by format,Cricsheet
770121,08-10-2014,2014,ODI,West Indies,Nehru Stadium,Kochi,2,3,2,5,0,0,40,caught,No,No,No,Loss,No,Non-Captain,International captaincy tenure by format,Cricsheet
770123,11-10-2014,2014,ODI,West Indies,Feroz Shah Kotla,Delhi,1,4,62,78,5,0,79.49,caught,No,No,Yes,Win,No,Non-Captain,International captaincy tenure by format,Cricsheet
770127,17-10-2014,2014,ODI,West Indies,Himachal Pradesh Cricket Association Stadium,Dharmasala,1,3,127,114,13,3,111.4,run out,No,Yes,No,Win,Yes,Non-Captain,International captaincy tenure by format,Cricsheet
792289,02-11-2014,2014,ODI,Sri Lanka,Barabati Stadium,Cuttack,1,4,22,21,2,0,104.76,caught,No,No,No,Win,No,Non-Captain,International captaincy tenure by format,Cricsheet
792291,06-11-2014,2014,ODI,Sri Lanka,"Sardar Patel Stadium, Motera",Ahmedabad,2,4,49,44,2,2,111.36,caught,No,No,No,Win,No,Non-Captain,International captaincy tenure by format,Cricsheet
792293,09-11-2014,2014,ODI,Sri Lanka,"Rajiv Gandhi International Stadium, Uppal",Hyderabad,2,4,53,61,4,1,86.89,caught,No,No,Yes,Win,No,Non-Captain,International captaincy tenure by format,Cricsheet
792295,13-11-2014,2014,ODI,Sri Lanka,Eden Gardens,Kolkata,1,4,66,64,6,0,103.12,run out,No,No,Yes,Win,No,Non-Captain,International captaincy tenure by format,Cricsheet
792297,16-11-2014,2014,ODI,Sri Lanka,JSCA International Stadium Complex,Ranchi,2,4,139,126,12,3,110.32,Not Out,Yes,Yes,No,Win,No,Non-Captain,International captaincy tenure by format,Cricsheet
754737,09-12-2014,2014,Test,Australia,Adelaide Oval,Adelaide,2,4,115,184,12,0,62.5,caught,No,Yes,No,Loss,No,Captain,International captaincy tenure by format,Derived from Venue
754737,09-12-2014,2014,Test,Australia,Adelaide Oval,Adelaide,4,4,141,175,16,1,80.57,caught,No,Yes,No,Loss,No,Captain,International captaincy tenure by format,Derived from Venue
754739,17-12-2014,2014,Test,Australia,"Brisbane Cricket Ground, Woolloongabba",Brisbane,1,4,19,27,1,0,70.37,caught,No,No,No,Loss,No,Captain,International captaincy tenure by format,Cricsheet
754739,17-12-2014,2014,Test,Australia,"Brisbane Cricket Ground, Woolloongabba",Brisbane,3,4,1,11,0,0,9.09,bowled,No,No,No,Loss,No,Captain,International captaincy tenure by format,Cricsheet
754741,26-12-2014,2014,Test,Australia,Melbourne Cricket Ground,Melbourne,2,4,169,272,18,0,62.13,caught,No,Yes,No,No Result/Tie,No,Captain,International captaincy tenure by format,Derived from Venue
754741,26-12-2014,2014,Test,Australia,Melbourne Cricket Ground,Melbourne,4,4,54,99,7,0,54.55,caught,No,No,Yes,No Result/Tie,No,Captain,International captaincy tenure by format,Derived from Venue
754743,06-01-2015,2015,Test,Australia,Sydney Cricket Ground,Sydney,2,4,147,230,20,0,63.91,caught,No,Yes,No,No Result/Tie,No,Captain,International captaincy tenure by format,Derived from Venue
754743,06-01-2015,2015,Test,Australia,Sydney Cricket Ground,Sydney,4,4,46,95,3,0,48.42,caught,No,No,No,No Result/Tie,No,Captain,International captaincy tenure by format,Derived from Venue
754749,18-01-2015,2015,ODI,Australia,Melbourne Cricket Ground,Melbourne,1,4,9,16,0,0,56.25,caught,No,No,No,Loss,No,Non-Captain,International captaincy tenure by format,Derived from Venue
754753,20-01-2015,2015,ODI,England,"Brisbane Cricket Ground, Woolloongabba",Brisbane,1,4,4,8,0,0,50,caught,No,No,No,Loss,No,Non-Captain,International captaincy tenure by format,Cricsheet
754757,26-01-2015,2015,ODI,Australia,Sydney Cricket Ground,Sydney,1,4,3,9,0,0,33.33,Not Out,Yes,No,No,No Result/Tie,No,Non-Captain,International captaincy tenure by format,Derived from Venue
754759,30-01-2015,2015,ODI,England,Western Australia Cricket Association Ground,Perth,1,3,8,19,0,0,42.11,caught,No,No,No,Loss,No,Non-Captain,International captaincy tenure by format,Cricsheet
656405,15-02-2015,2015,ODI,Pakistan,Adelaide Oval,Adelaide,1,3,107,126,8,0,84.92,caught,No,Yes,No,Win,Yes,Non-Captain,International captaincy tenure by format,Derived from Venue
656423,22-02-2015,2015,ODI,South Africa,Melbourne Cricket Ground,Melbourne,1,3,46,60,3,0,76.67,caught,No,No,No,Win,No,Non-Captain,International captaincy tenure by format,Derived from Venue
656439,28-02-2015,2015,ODI,United Arab Emirates,Western Australia Cricket Association Ground,Perth,2,3,33,41,5,0,80.49,Not Out,Yes,No,No,Win,No,Non-Captain,International captaincy tenure by format,Cricsheet
656453,06-03-2015,2015,ODI,West Indies,Western Australia Cricket Association Ground,Perth,2,3,33,36,5,0,91.67,caught,No,No,No,Win,No,Non-Captain,International captaincy tenure by format,Cricsheet
656465,10-03-2015,2015,ODI,Ireland,Seddon Park,Hamilton,2,3,44,42,4,1,104.76,Not Out,Yes,No,No,Win,No,Non-Captain,International captaincy tenure by format,Cricsheet
656475,14-03-2015,2015,ODI,Zimbabwe,Eden Park,Auckland,2,3,38,48,4,0,79.17,bowled,No,No,No,Win,No,Non-Captain,International captaincy tenure by format,Cricsheet
656485,19-03-2015,2015,ODI,Bangladesh,Melbourne Cricket Ground,Melbourne,1,3,3,8,0,0,37.5,caught,No,No,No,Win,No,Non-Captain,International captaincy tenure by format,Derived from Venue
656493,26-03-2015,2015,ODI,Australia,Sydney Cricket Ground,Sydney,2,3,1,13,0,0,7.69,caught,No,No,No,Loss,No,Non-Captain,International captaincy tenure by format,Derived from Venue
870729,10-06-2015,2015,Test,Bangladesh,Khan Shaheb Osman Ali Stadium,Fatullah,1,4,14,22,2,0,63.64,bowled,No,No,No,No Result/Tie,No,Captain,International captaincy tenure by format,Cricsheet
870731,18-06-2015,2015,ODI,Bangladesh,Shere Bangla National Stadium,Mirpur,2,3,1,4,0,0,25,caught,No,No,No,Loss,No,Non-Captain,International captaincy tenure by format,Cricsheet
870733,21-06-2015,2015,ODI,Bangladesh,Shere Bangla National Stadium,Mirpur,1,3,23,27,3,1,85.19,lbw,No,No,No,Loss,No,Non-Captain,International captaincy tenure by format,Cricsheet
870735,24-06-2015,2015,ODI,Bangladesh,Shere Bangla National Stadium,Mirpur,1,3,25,35,1,0,71.43,bowled,No,No,No,Win,No,Non-Captain,International captaincy tenure by format,Cricsheet
895773,12-08-2015,2015,Test,Sri Lanka,Galle International Stadium,Galle,2,4,103,191,11,0,53.93,lbw,No,Yes,No,Loss,No,Captain,International captaincy tenure by format,Manually Verified
895773,12-08-2015,2015,Test,Sri Lanka,Galle International Stadium,Galle,4,5,3,10,0,0,30,caught,No,No,No,Loss,No,Captain,International captaincy tenure by format,Manually Verified
895775,20-08-2015,2015,Test,Sri Lanka,P Sara Oval,Colombo,1,4,78,107,8,1,72.9,caught,No,No,Yes,Win,No,Captain,International captaincy tenure by format,Cricsheet
895775,20-08-2015,2015,Test,Sri Lanka,P Sara Oval,Colombo,3,4,10,19,0,0,52.63,lbw,No,No,No,Win,No,Captain,International captaincy tenure by format,Cricsheet
895777,28-08-2015,2015,Test,Sri Lanka,Sinhalese Sports Club Ground,Colombo,1,4,18,60,3,0,30,caught,No,No,No,Win,No,Captain,International captaincy tenure by format,Cricsheet
895777,28-08-2015,2015,Test,Sri Lanka,Sinhalese Sports Club Ground,Colombo,3,4,21,63,2,0,33.33,caught,No,No,No,Win,No,Captain,International captaincy tenure by format,Cricsheet
903587,02-10-2015,2015,T20,South Africa,Himachal Pradesh Cricket Association Stadium,Dharmasala,1,3,43,27,1,3,159.26,caught,No,No,No,Loss,No,Non-Captain,International captaincy tenure by format,Cricsheet
903589,05-10-2015,2015,T20,South Africa,Barabati Stadium,Cuttack,1,3,1,1,0,0,100,run out,No,No,No,Loss,No,Non-Captain,International captaincy tenure by format,Cricsheet
903593,11-10-2015,2015,ODI,South Africa,Green Park,Kanpur,2,4,11,18,0,0,61.11,caught,No,No,No,Loss,No,Non-Captain,International captaincy tenure by format,Cricsheet
903595,14-10-2015,2015,ODI,South Africa,Holkar Cricket Stadium,Indore,1,4,12,18,0,0,66.67,Not Out,Yes,No,No,Win,No,Non-Captain,International captaincy tenure by format,Cricsheet
903597,18-10-2015,2015,ODI,South Africa,Saurashtra Cricket Association Stadium,Rajkot,2,3,77,99,5,0,77.78,caught,No,No,Yes,Loss,No,Non-Captain,International captaincy tenure by format,Cricsheet
903599,22-10-2015,2015,ODI,South Africa,"MA Chidambaram Stadium, Chepauk",Chennai,1,3,138,140,6,5,98.57,caught,No,Yes,No,Win,Yes,Non-Captain,International captaincy tenure by format,Cricsheet
903601,25-10-2015,2015,ODI,South Africa,Wankhede Stadium,Mumbai,2,3,7,6,0,1,116.67,caught,No,No,No,Loss,No,Non-Captain,International captaincy tenure by format,Cricsheet
903603,05-11-2015,2015,Test,South Africa,"Punjab Cricket Association Stadium, Mohali",Chandigarh,1,4,1,4,0,0,25,caught,No,No,No,Win,No,Captain,International captaincy tenure by format,Cricsheet
903603,05-11-2015,2015,Test,South Africa,"Punjab Cricket Association Stadium, Mohali",Chandigarh,3,4,29,71,4,0,40.85,caught,No,No,No,Win,No,Captain,International captaincy tenure by format,Cricsheet
903607,25-11-2015,2015,Test,South Africa,"Vidarbha Cricket Association Stadium, Jamtha",Nagpur,1,4,22,55,2,0,40,caught,No,No,No,Win,No,Captain,International captaincy tenure by format,Cricsheet
903607,25-11-2015,2015,Test,South Africa,"Vidarbha Cricket Association Stadium, Jamtha",Nagpur,3,4,16,30,2,0,53.33,caught,No,No,No,Win,No,Captain,International captaincy tenure by format,Cricsheet
903609,03-12-2015,2015,Test,South Africa,Feroz Shah Kotla,Delhi,1,4,44,62,7,0,70.97,caught,No,No,No,Win,No,Captain,International captaincy tenure by format,Cricsheet
903609,03-12-2015,2015,Test,South Africa,Feroz Shah Kotla,Delhi,3,5,88,165,10,0,53.33,lbw,No,No,Yes,Win,No,Captain,International captaincy tenure by format,Cricsheet
895807,12-01-2016,2016,ODI,Australia,Western Australia Cricket Association Ground,Perth,1,3,91,97,9,1,93.81,caught,No,No,Yes,Loss,No,Non-Captain,International captaincy tenure by format,Cricsheet
895809,15-01-2016,2016,ODI,Australia,"Brisbane Cricket Ground, Woolloongabba",Brisbane,1,3,59,67,4,0,88.06,run out,No,No,Yes,Loss,No,Non-Captain,International captaincy tenure by format,Cricsheet
895811,17-01-2016,2016,ODI,Australia,Melbourne Cricket Ground,Melbourne,1,3,117,117,7,2,100,caught,No,Yes,No,Loss,No,Non-Captain,International captaincy tenure by format,Derived from Venue
895813,20-01-2016,2016,ODI,Australia,Manuka Oval,Canberra,2,3,106,92,11,1,115.22,caught,No,Yes,No,Loss,No,Non-Captain,International captaincy tenure by format,Cricsheet
895815,23-01-2016,2016,ODI,Australia,Sydney Cricket Ground,Sydney,2,3,8,11,1,0,72.73,caught,No,No,No,Win,No,Non-Captain,International captaincy tenure by format,Derived from Venue
895817,26-01-2016,2016,T20,Australia,Adelaide Oval,Adelaide,1,3,90,55,9,2,163.64,Not Out,Yes,No,Yes,Win,Yes,Non-Captain,International captaincy tenure by format,Derived from Venue
895819,29-01-2016,2016,T20,Australia,Melbourne Cricket Ground,Melbourne,1,3,59,33,7,1,178.79,Not Out,Yes,No,Yes,Win,Yes,Non-Captain,International captaincy tenure by format,Derived from Venue
895821,31-01-2016,2016,T20,Australia,Sydney Cricket Ground,Sydney,2,3,50,36,2,1,138.89,bowled,No,No,Yes,Win,No,Non-Captain,International captaincy tenure by format,Derived from Venue
966745,24-02-2016,2016,T20,Bangladesh,Shere Bangla National Stadium,Dhaka,1,3,7,12,1,0,58.33,caught,No,No,No,Win,No,Non-Captain,International captaincy tenure by format,Cricsheet
966751,27-02-2016,2016,T20,Pakistan,Shere Bangla National Stadium,Mirpur,2,3,49,51,7,0,96.08,lbw,No,No,No,Win,Yes,Non-Captain,International captaincy tenure by format,Cricsheet
966757,01-03-2016,2016,T20,Sri Lanka,Shere Bangla National Stadium,Mirpur,2,3,56,47,7,0,119.15,Not Out,Yes,No,Yes,Win,Yes,Non-Captain,International captaincy tenure by format,Cricsheet
966765,06-03-2016,2016,T20,Bangladesh,Shere Bangla National Stadium,Mirpur,2,3,41,28,5,0,146.43,Not Out,Yes,No,No,Win,No,Non-Captain,International captaincy tenure by format,Cricsheet
951329,15-03-2016,2016,T20,New Zealand,"Vidarbha Cricket Association Stadium, Jamtha",Nagpur,2,3,23,27,2,0,85.19,caught,No,No,No,Loss,No,Non-Captain,International captaincy tenure by format,Cricsheet
951341,19-03-2016,2016,T20,Pakistan,Eden Gardens,Kolkata,2,3,55,37,7,1,148.65,Not Out,Yes,No,Yes,Win,Yes,Non-Captain,International captaincy tenure by format,Cricsheet
951353,23-03-2016,2016,T20,Bangladesh,M Chinnaswamy Stadium,Bangalore,1,3,24,24,0,1,100,bowled,No,No,No,Win,No,Non-Captain,International captaincy tenure by format,Cricsheet
951363,27-03-2016,2016,T20,Australia,"Punjab Cricket Association IS Bindra Stadium, Mohali",Chandigarh,2,3,82,51,9,2,160.78,Not Out,Yes,No,Yes,Win,Yes,Non-Captain,International captaincy tenure by format,Cricsheet
951371,31-03-2016,2016,T20,West Indies,Wankhede Stadium,Mumbai,1,3,89,47,11,1,189.36,Not Out,Yes,No,Yes,Loss,No,Non-Captain,International captaincy tenure by format,Cricsheet
1022593,21-07-2016,2016,Test,West Indies,"Sir Vivian Richards Stadium, North Sound",Antigua,1,4,200,283,24,0,70.67,bowled,No,Yes,No,Win,No,Captain,International captaincy tenure by format,Cricsheet
1022595,30-07-2016,2016,Test,West Indies,"Sabina Park, Kingston",Jamaica,2,4,44,90,4,1,48.89,caught,No,No,No,No Result/Tie,No,Captain,International captaincy tenure by format,Cricsheet
1022597,09-08-2016,2016,Test,West Indies,"Darren Sammy National Cricket Stadium, Gros Islet",St Lucia,1,3,3,8,0,0,37.5,caught,No,No,No,Win,No,Captain,International captaincy tenure by format,Cricsheet
1022597,09-08-2016,2016,Test,West Indies,"Darren Sammy National Cricket Stadium, Gros Islet",St Lucia,3,3,4,17,0,0,23.53,lbw,No,No,No,Win,No,Captain,International captaincy tenure by format,Cricsheet
1041615,27-08-2016,2016,T20,West Indies,Central Broward Regional Park Stadium Turf Ground,Lauderhill,2,3,16,9,3,0,177.78,caught,No,No,No,Loss,No,Non-Captain,International captaincy tenure by format,Cricsheet
1030213,22-09-2016,2016,Test,New Zealand,Green Park,Kanpur,1,4,9,10,2,0,90,caught,No,No,No,Win,No,Captain,International captaincy tenure by format,Cricsheet
1030213,22-09-2016,2016,Test,New Zealand,Green Park,Kanpur,3,4,18,40,3,0,45,caught,No,No,No,Win,No,Captain,International captaincy tenure by format,Cricsheet
1030215,30-09-2016,2016,Test,New Zealand,Eden Gardens,Kolkata,1,4,9,28,1,0,32.14,caught,No,No,No,Win,No,Captain,International captaincy tenure by format,Cricsheet
1030215,30-09-2016,2016,Test,New Zealand,Eden Gardens,Kolkata,3,4,45,65,7,0,69.23,lbw,No,No,No,Win,No,Captain,International captaincy tenure by format,Cricsheet
1030217,08-10-2016,2016,Test,New Zealand,Holkar Cricket Stadium,Indore,1,4,211,366,20,0,57.65,lbw,No,Yes,No,Win,No,Captain,International captaincy tenure by format,Cricsheet
